Phase,Stack,Mode,Profile,Dataset,BookCount,Scenario,Status,ProcessRuns,PassSamples,FailedSamples,UnsupportedSamples,cache_database_bytes_count,cache_database_bytes_max,cache_database_bytes_mean,cache_database_bytes_median,cache_database_bytes_min,cache_database_bytes_p90,cache_database_bytes_stdev,cumulative_dirty_screen_equivalents_count,cumulative_dirty_screen_equivalents_max,cumulative_dirty_screen_equivalents_mean,cumulative_dirty_screen_equivalents_median,cumulative_dirty_screen_equivalents_min,cumulative_dirty_screen_equivalents_p90,cumulative_dirty_screen_equivalents_stdev,forced_gc_live_heap_kb_count,forced_gc_live_heap_kb_max,forced_gc_live_heap_kb_mean,forced_gc_live_heap_kb_median,forced_gc_live_heap_kb_min,forced_gc_live_heap_kb_p90,forced_gc_live_heap_kb_stdev,full_refreshes_count,full_refreshes_max,full_refreshes_mean,full_refreshes_median,full_refreshes_min,full_refreshes_p90,full_refreshes_stdev,largest_single_dirty_pct_count,largest_single_dirty_pct_max,largest_single_dirty_pct_mean,largest_single_dirty_pct_median,largest_single_dirty_pct_min,largest_single_dirty_pct_p90,largest_single_dirty_pct_stdev,lua_heap_delta_kb_count,lua_heap_delta_kb_max,lua_heap_delta_kb_mean,lua_heap_delta_kb_median,lua_heap_delta_kb_min,lua_heap_delta_kb_p90,lua_heap_delta_kb_stdev,natural_lua_heap_kb_count,natural_lua_heap_kb_max,natural_lua_heap_kb_mean,natural_lua_heap_kb_median,natural_lua_heap_kb_min,natural_lua_heap_kb_p90,natural_lua_heap_kb_stdev,partial_refreshes_count,partial_refreshes_max,partial_refreshes_mean,partial_refreshes_median,partial_refreshes_min,partial_refreshes_p90,partial_refreshes_stdev,refresh_count_count,refresh_count_max,refresh_count_mean,refresh_count_median,refresh_count_min,refresh_count_p90,refresh_count_stdev,rss_kb_count,rss_kb_max,rss_kb_mean,rss_kb_median,rss_kb_min,rss_kb_p90,rss_kb_stdev,set_dirty_calls_count,set_dirty_calls_max,set_dirty_calls_mean,set_dirty_calls_median,set_dirty_calls_min,set_dirty_calls_p90,set_dirty_calls_stdev,total_bytes_count,total_bytes_max,total_bytes_mean,total_bytes_median,total_bytes_min,total_bytes_p90,total_bytes_stdev,unique_dirty_pct_count,unique_dirty_pct_max,unique_dirty_pct_mean,unique_dirty_pct_median,unique_dirty_pct_min,unique_dirty_pct_p90,unique_dirty_pct_stdev,wall_time_ms_count,wall_time_ms_max,wall_time_ms_mean,wall_time_ms_median,wall_time_ms_min,wall_time_ms_p90,wall_time_ms_stdev
phase1,J_project_title_vos,warm,synthetic,flat,2000,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,-6810.690430,-7012.799316,-7040.256836,-7148.235352,-6845.023145,109.230673,10,17346.348633,17262.630762,17264.687012,17183.725586,17322.090820,50.368844,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,218560.000000,216041.600000,215968.000000,214128.000000,216313.600000,1059.232762,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,60.252000,55.432800,54.927500,51.823000,60.206100,2.736278
phase1,J_project_title_vos,warm,synthetic,flat,2000,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,453.076172,409.926660,408.294434,382.715820,436.091309,23.673095,10,32018.447266,29559.510840,29561.827148,27102.994141,31522.157910,1641.996087,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,220816.000000,220816.000000,220816.000000,220816.000000,220816.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.096000,8.313600,8.251500,7.745000,9.086100,0.516896
phase1,J_project_title_vos,warm,synthetic,flat,2000,repeated_nav,PASS,1,2,0,0,,,,,,,,2,11.917476,11.917476,11.917476,11.917476,11.917476,0.000000,,,,,,,,2,10.000000,10.000000,10.000000,10.000000,10.000000,0.000000,2,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,2,7523.778320,7465.090820,7465.090820,7406.403320,7512.040820,82.996658,2,43708.392578,39989.839355,39989.839355,36271.286133,42964.681934,5258.828400,2,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,2,30.000000,30.000000,30.000000,30.000000,30.000000,0.000000,2,232032.000000,229696.000000,229696.000000,227360.000000,231564.800000,3303.602882,2,30.000000,30.000000,30.000000,30.000000,30.000000,0.000000,,,,,,,,2,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,2,120.609000,117.494000,117.494000,114.379000,119.986000,4.405275
phase1,J_project_title_vos,warm,synthetic,flat,2000,start_to_home,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,J_project_title_vos,warm,synthetic,flat,50,change_sort_mode,PASS,1,10,0,0,,,,,,,,10,2.390777,2.390777,2.390777,2.390777,2.390777,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,789.126953,-617.696484,781.038086,-13178.177734,788.335938,4413.323733,10,25574.450195,18358.935156,15910.390625,12403.006836,24860.495313,5334.391019,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,190400.000000,190400.000000,190400.000000,190400.000000,190400.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,11.344000,8.598900,8.446000,7.591000,9.094000,1.053131
phase1,J_project_title_vos,warm,synthetic,flat,50,close_book,PASS,1,10,0,0,,,,,,,,10,4.383495,4.383495,4.383495,4.383495,4.383495,0.000000,,,,,,,,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1817.564453,1534.363965,1551.832520,1289.697266,1644.129004,151.144443,10,16471.341797,15792.473730,15820.968262,15270.993164,16117.140820,367.863383,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,212528.000000,212528.000000,212528.000000,212528.000000,212528.000000,0.000000,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,26.693000,22.508300,22.181500,20.596000,23.940800,1.841097
phase1,J_project_title_vos,warm,synthetic,flat,50,close_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,53.613281,36.422070,35.092773,27.959961,42.880957,7.602203,10,25648.068359,24166.956934,24188.958008,22650.833984,25358.613770,1012.336030,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,212528.000000,212528.000000,212528.000000,212528.000000,212528.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.324000,8.286900,8.225500,7.959000,8.450100,0.388238
phase1,J_project_title_vos,warm,synthetic,flat,50,home_to_library,PASS,1,10,0,0,,,,,,,,10,2.097694,2.097694,2.097694,2.097694,2.097694,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,867.966797,-279.343457,825.189941,-10263.920898,838.869727,3508.255200,10,22434.349609,16226.174902,15973.100586,12184.342773,19231.079980,3075.101560,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,185776.000000,185640.000000,185680.000000,185184.000000,185776.000000,174.986984,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,18.877000,16.872600,16.713000,16.050000,17.496400,0.786628
phase1,J_project_title_vos,warm,synthetic,flat,50,library_first_render,PASS,1,10,0,0,,,,,,,,10,2.097694,2.097694,2.097694,2.097694,2.097694,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,844.308594,-580.963965,803.660645,-11348.634766,818.412500,3823.884390,10,26229.614258,22038.022754,23385.469727,13912.481445,25491.814648,4345.586120,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,190384.000000,188182.400000,188256.000000,185808.000000,190355.200000,1949.597064,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,20.196000,16.969200,16.709000,15.554000,17.478000,1.231581
phase1,J_project_title_vos,warm,synthetic,flat,50,library_folder_back,PASS,1,10,0,0,,,,,,,,10,1.488471,1.488471,1.488471,1.488471,1.488471,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,563.269531,558.861719,558.583984,556.410156,561.033594,2.354055,10,20759.389648,17956.537695,17960.266602,15139.567383,20201.853711,1892.438669,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,190400.000000,190400.000000,190400.000000,190400.000000,190400.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.312000,8.522900,8.710500,7.659000,9.013200,0.519721
phase1,J_project_title_vos,warm,synthetic,flat,50,library_folder_enter,PASS,1,10,0,0,,,,,,,,10,1.488471,1.488471,1.488471,1.488471,1.488471,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,95.819336,65.289941,61.501953,57.162109,73.938965,11.412564,10,27104.305664,21426.985937,24236.145020,12040.750977,26541.564844,6177.310534,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,190400.000000,190400.000000,190400.000000,190400.000000,190400.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.329000,8.360900,8.441500,7.629000,8.888900,0.571002
phase1,J_project_title_vos,warm,synthetic,flat,50,library_next_page,PASS,1,10,0,0,,,,,,,,10,1.195388,1.195388,1.195388,1.195388,1.195388,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,541.054688,532.107031,531.601562,528.066406,534.807422,3.626946,10,21135.940430,17267.548633,17278.299805,13377.495117,20360.161523,2607.906000,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,190400.000000,190400.000000,190400.000000,190400.000000,190400.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.256000,8.290300,8.135000,7.643000,9.103900,0.496654
phase1,J_project_title_vos,warm,synthetic,flat,50,library_prev_page,PASS,1,10,0,0,,,,,,,,10,1.195388,1.195388,1.195388,1.195388,1.195388,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,564.289062,-454.050879,532.918457,-9393.049805,556.562598,3140.871942,10,24403.428711,17932.806152,17436.134766,13579.561523,21498.001953,3310.335554,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,190400.000000,190400.000000,190400.000000,190400.000000,190400.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,10.542000,8.685100,8.738000,7.214000,9.434100,0.951190
phase1,J_project_title_vos,warm,synthetic,flat,50,open_book,PASS,1,10,0,0,,,,,,,,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,-1118.791016,-1648.088770,-1352.583008,-3142.725586,-1162.270508,729.786349,10,15354.641602,14636.689258,14638.646973,14004.841797,15189.212109,510.972880,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,212528.000000,212321.600000,212232.000000,212192.000000,212528.000000,156.485853,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,42.265000,37.423300,37.344000,34.706000,39.538000,2.146451
phase1,J_project_title_vos,warm,synthetic,flat,50,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,-1132.465820,-1667.448926,-1375.089355,-3127.414062,-1210.466992,731.619382,10,14709.353516,14075.315430,14107.194336,13587.293945,14437.419043,347.385434,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,209760.000000,206153.600000,207336.000000,202336.000000,209515.200000,3026.573391,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,39.760000,37.465200,37.519000,33.610000,38.999500,1.638861
phase1,J_project_title_vos,warm,synthetic,flat,50,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,338.765625,321.499219,321.824707,303.803711,334.029199,12.726008,10,21586.982422,19967.129199,19968.047363,18308.442383,21257.903223,1095.522829,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,212528.000000,212528.000000,212528.000000,212528.000000,212528.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.042000,8.264700,8.163000,7.729000,8.659500,0.385493
phase1,J_project_title_vos,warm,synthetic,flat,50,repeated_nav,PASS,1,2,0,0,,,,,,,,2,11.917476,11.917476,11.917476,11.917476,11.917476,0.000000,,,,,,,,2,10.000000,10.000000,10.000000,10.000000,10.000000,0.000000,2,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,2,4455.469727,-3802.589844,-3802.589844,-12060.649414,2803.857813,11678.659843,2,22712.245117,20469.342285,20469.342285,18226.439453,22263.664551,3171.943604,2,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,2,30.000000,30.000000,30.000000,30.000000,30.000000,0.000000,2,218880.000000,218872.000000,218872.000000,218864.000000,218878.400000,11.313708,2,30.000000,30.000000,30.000000,30.000000,30.000000,0.000000,,,,,,,,2,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,2,85.005000,84.251500,84.251500,83.498000,84.854300,1.065610
phase1,J_project_title_vos,warm,synthetic,flat,50,start_to_home,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,change_sort_mode,PASS,1,10,0,0,,,,,,,,10,2.390777,2.390777,2.390777,2.390777,2.390777,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,240.458008,201.772168,197.930176,173.992188,232.329883,20.134264,10,15628.036133,14704.331348,14686.532715,13783.206055,15446.344238,624.008937,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,186592.000000,186592.000000,186592.000000,186592.000000,186592.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.262000,8.228800,8.276000,7.340000,8.914600,0.618687
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,close_book,PASS,1,10,0,0,,,,,,,,10,4.383495,4.383495,4.383495,4.383495,4.383495,0.000000,,,,,,,,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,2235.256836,1960.601953,1972.750977,1736.405273,2158.498437,158.050386,10,17030.599609,16239.119141,16136.441406,15706.760742,16736.012207,426.457038,10,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,10,208880.000000,208660.800000,208880.000000,207824.000000,208880.000000,360.231037,10,8.000000,8.000000,8.000000,8.000000,8.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,33.786000,28.203800,27.372000,24.972000,33.300000,3.065439
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,close_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,60.216797,48.057129,45.414551,36.873047,59.394141,9.667859,10,26474.640625,24925.325000,24933.070312,23355.718750,26172.252930,1051.026228,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,209344.000000,208932.800000,208880.000000,208880.000000,208984.000000,145.874223,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.252000,8.424500,8.357500,7.607000,8.717400,0.410617
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,home_to_library,PASS,1,10,0,0,,,,,,,,10,2.097694,2.097694,2.097694,2.097694,2.097694,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,460.964844,403.205371,402.888184,360.277344,449.917871,31.514605,10,19213.061523,17360.522266,17331.606445,15538.125977,18884.438477,1241.889110,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,180816.000000,178796.800000,178760.000000,176832.000000,180470.400000,1349.908705,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,17.439000,16.666500,16.573000,15.898000,17.400300,0.557387
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,library_first_render,PASS,1,10,0,0,,,,,,,,10,2.097694,2.097694,2.097694,2.097694,2.097694,0.000000,,,,,,,,10,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,474.899414,-614.092676,425.095703,-8872.751953,460.059961,2924.596078,10,21372.100586,15176.562793,13167.775391,11607.702148,21022.636035,4042.981258,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,183264.000000,183094.400000,183264.000000,182208.000000,183264.000000,352.096956,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,20.374000,17.563500,17.116000,16.175000,18.878200,1.237294
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,library_folder_back,PASS,1,10,0,0,,,,,,,,10,1.488471,1.488471,1.488471,1.488471,1.488471,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,220.670898,103.642285,184.079102,-657.308594,200.944727,267.901324,10,24044.851562,20551.606152,21281.979492,13115.267578,23987.773633,3362.249642,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,186592.000000,184326.400000,183320.000000,183264.000000,186577.600000,1433.430942,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,9.447000,8.940000,9.046000,7.772000,9.435300,0.506654
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,library_folder_enter,PASS,1,10,0,0,,,,,,,,10,1.488471,1.488471,1.488471,1.488471,1.488471,0.000000,,,,,,,,10,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,1796.975586,27.073145,1181.736816,-9058.852539,1578.635059,3246.354161,10,20515.016602,15389.023730,14497.411621,11647.696289,18980.617676,3119.256831,10,5.000000,5.000000,5.000000,5.000000,5.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,10,183264.000000,183264.000000,183264.000000,183264.000000,183264.000000,0.000000,10,6.000000,6.000000,6.000000,6.000000,6.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,20.134000,13.533600,13.855500,8.306000,18.132400,3.986443
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,library_next_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,library_prev_page,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,open_book,PASS,1,10,0,0,,,,,,,,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,-1536.747070,-2027.312695,-1648.309082,-3316.572266,-1542.993457,692.095986,10,15149.655273,14592.206543,14518.235352,14125.221680,15038.756641,349.047995,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,10,206864.000000,206852.800000,206848.000000,206848.000000,206864.000000,7.728734,10,9.000000,9.000000,9.000000,9.000000,9.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,41.227000,39.610200,39.858000,34.994000,41.218000,1.893760
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,open_book_minimal,PASS,1,10,0,0,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,-1579.877930,-2066.375586,-1799.889160,-3417.987305,-1605.534082,587.980075,10,14577.277344,13814.570410,13794.302734,13250.989258,14365.775586,480.290526,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,206032.000000,204931.200000,205736.000000,203184.000000,206032.000000,1312.104061,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,43.167000,39.755500,39.066000,37.005000,41.924100,2.027136
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,open_quick_settings,PASS,1,10,0,0,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,340.803711,320.062695,316.634766,299.413086,338.594141,13.539016,10,22276.477539,20653.382715,20649.687012,19034.172852,21954.468262,1090.580726,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,10,208880.000000,208880.000000,208880.000000,208880.000000,208880.000000,0.000000,10,3.000000,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,,,10,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,10,8.873000,8.152100,8.135500,7.538000,8.668700,0.450631
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,repeated_nav,PASS,1,2,0,0,,,,,,,,2,11.917476,11.917476,11.917476,11.917476,11.917476,0.000000,,,,,,,,2,10.000000,10.000000,10.000000,10.000000,10.000000,0.000000,2,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,2,5256.400391,-91.860840,-91.860840,-5440.122070,4186.748145,7563.583567,2,25992.220703,23350.166992,23350.166992,20708.113281,25463.809961,3736.428191,2,20.000000,20.000000,20.000000,20.000000,20.000000,0.000000,2,30.000000,30.000000,30.000000,30.000000,30.000000,0.000000,2,218000.000000,217992.000000,217992.000000,217984.000000,217998.400000,11.313708,2,30.000000,30.000000,30.000000,30.000000,30.000000,0.000000,,,,,,,,2,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,2,84.711000,83.716500,83.716500,82.722000,84.512100,1.406435
phase1,J_project_title_vos,warm,synthetic,hierarchical,2000,start_to_home,UNSUPPORTED,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
